name|type_desc|create_date|modify_date
RazonSocial_Modificar|SQL_STORED_PROCEDURE|2012-03-15 00:37:27.747|2015-08-19 21:54:41.677
RazonSocial_BuscarxNom|SQL_STORED_PROCEDURE|2012-03-15 01:10:40.870|2015-08-19 21:54:41.680
PRODUCTO_MOSTRARSTOCKALMACENESXSUC|SQL_STORED_PROCEDURE|2012-03-21 00:16:44.500|2021-08-20 22:26:59.697
Paciente_BuscarTelf|SQL_STORED_PROCEDURE|2012-04-19 19:11:08.873|2015-08-19 21:54:41.993
Buscar_mostrarventastotalesxdelivery|SQL_STORED_PROCEDURE|2012-04-20 19:03:33.467|2015-08-19 21:54:41.993
Configuracion_Mostrarxequipo|SQL_STORED_PROCEDURE|2012-05-18 12:46:45.793|2015-08-19 21:54:42.070
Configuracion_ModificarImpresora|SQL_STORED_PROCEDURE|2012-05-18 12:48:24.200|2015-08-19 21:54:42.070
CERRAR_TODACAJA|SQL_STORED_PROCEDURE|2012-05-19 23:26:14.153|2015-08-19 21:54:42.077
Buscar_usuarioCUADRECAJA|SQL_STORED_PROCEDURE|2012-05-20 13:43:56.047|2015-08-19 21:54:42.083
MOSTRARcajaTotal|SQL_STORED_PROCEDURE|2012-05-20 14:00:27.577|2025-02-08 16:52:51.573
Modificar_ComprobanteAdministrador|SQL_STORED_PROCEDURE|2012-05-28 11:54:09.983|2015-08-19 21:54:42.087
ANULAR_VENTAS|SQL_STORED_PROCEDURE|2012-06-02 13:31:50.810|2015-08-19 21:54:42.087
sp_Descuento_BuscarxproductoxSucursal|SQL_STORED_PROCEDURE|2012-07-03 17:25:49.687|2015-08-19 21:54:42.087
Crear_Comprobante01|SQL_STORED_PROCEDURE|2012-07-04 12:49:35.793|2020-11-09 14:18:07.300
aNULAR_TARIFARIO_SUCURSAL|SQL_STORED_PROCEDURE|2012-07-07 11:29:16.483|2015-08-19 21:54:42.087
Mostrar_CantidadesVendidas01|SQL_STORED_PROCEDURE|2012-07-07 12:57:36.857|2015-08-19 21:54:42.090
mostrar_datos_caja|SQL_STORED_PROCEDURE|2012-07-09 19:11:10.513|2016-03-16 00:25:57.543
Mostrar_CantidadesVendidas02|SQL_STORED_PROCEDURE|2012-07-09 19:27:26.873|2015-08-19 21:54:42.090
Almacen_precios|SQL_STORED_PROCEDURE|2012-07-24 11:36:27.340|2015-08-19 21:54:42.093
Almacen_Buscarxdesc|SQL_STORED_PROCEDURE|2012-08-04 11:23:23.687|2025-05-09 15:11:07.257
BuscarDesc_ConfiguracionxRaz|SQL_STORED_PROCEDURE|2012-08-22 10:17:14.060|2015-08-19 21:54:42.093
sp_orden_insertar|SQL_STORED_PROCEDURE|2012-11-15 01:00:03.097|2016-02-17 16:52:19.397
sp_orden_modificar|SQL_STORED_PROCEDURE|2012-11-15 01:02:16.350|2016-02-17 16:58:33.173
sp_Detalleorden_Insertar|SQL_STORED_PROCEDURE|2012-11-15 01:06:40.383|2020-11-07 09:59:40.517
sp_Detalleorden_Modificar|SQL_STORED_PROCEDURE|2012-11-15 01:10:40.273|2020-11-07 10:00:45.633
sp_orden_MostrarxMes|SQL_STORED_PROCEDURE|2012-11-15 01:39:51.147|2015-08-19 21:54:42.190
sp_orden_Mostrardetallemovimiento|SQL_STORED_PROCEDURE|2012-11-15 02:11:37.150|2020-10-18 22:03:13.303
CERRAR_ORDENCOMPRA|SQL_STORED_PROCEDURE|2012-11-15 19:39:03.817|2020-12-18 08:22:35.730
mostrar_diasvsita_proveedor|SQL_STORED_PROCEDURE|2012-11-21 10:46:39.013|2025-01-10 13:16:10.603
mostrar_diasreparto_proveedor|SQL_STORED_PROCEDURE|2012-11-21 10:54:51.753|2025-01-10 13:16:06.250
Movimiento_Modificar_fechaemision|SQL_STORED_PROCEDURE|2012-11-21 20:23:20.527|2015-08-19 21:54:42.233
mostrar_ofertas|SQL_STORED_PROCEDURE|2012-11-27 00:42:23.950|2015-08-19 21:54:42.510
sp_DEPARTAMENTO_BuscarId|SQL_STORED_PROCEDURE|2012-11-28 17:56:17.947|2015-08-19 21:54:42.510
sp_DEPARTAMENTO_buscarxnom|SQL_STORED_PROCEDURE|2012-11-28 17:56:37.010|2015-08-19 21:54:42.513
sp_DEPARTAMENTO_filtrarxnom|SQL_STORED_PROCEDURE|2012-11-28 17:56:57.260|2015-08-19 21:54:42.513
sp_DEPARTAMENTO_insertar|SQL_STORED_PROCEDURE|2012-11-28 17:57:20.450|2015-08-19 21:54:42.517
sp_Departamento_Listar|SQL_STORED_PROCEDURE|2012-11-28 17:57:38.730|2015-08-19 21:54:42.520
sp_DEPARTAMENTO_Modificar|SQL_STORED_PROCEDURE|2012-11-28 17:57:56.357|2015-08-19 21:54:42.523
sp_PROVINCIA_BuscarId|SQL_STORED_PROCEDURE|2012-11-28 17:58:48.357|2015-08-19 21:54:42.530
sp_PROVINCIA_buscarxdpto|SQL_STORED_PROCEDURE|2012-11-28 17:59:07.623|2015-08-19 21:54:42.530
sp_PROVINCIA_buscarxnom|SQL_STORED_PROCEDURE|2012-11-28 17:59:25.590|2015-08-19 21:54:42.533
sp_PROVINCIA_insertar|SQL_STORED_PROCEDURE|2012-11-28 17:59:43.750|2015-08-19 21:54:42.533
sp_Provincia_Listar|SQL_STORED_PROCEDURE|2012-11-28 18:00:00.593|2015-08-19 21:54:42.537
sp_PROVINCIA_Modificar|SQL_STORED_PROCEDURE|2012-11-28 18:00:18.140|2015-08-19 21:54:42.540
sp_DISTRITO_BuscarId|SQL_STORED_PROCEDURE|2012-11-28 18:00:42.437|2015-08-19 21:54:42.543
sp_DISTRITO_buscarxDistrito|SQL_STORED_PROCEDURE|2012-11-28 18:00:56.703|2015-08-19 21:54:42.547
sp_DISTRITO_buscarxnom|SQL_STORED_PROCEDURE|2012-11-28 18:01:12.047|2015-08-19 21:54:42.550
sp_DISTRITO_buscarxprov|SQL_STORED_PROCEDURE|2012-11-28 18:01:26.780|2020-10-15 15:09:13.870
sp_DISTRITO_insertar|SQL_STORED_PROCEDURE|2012-11-28 18:01:42.047|2015-08-19 21:54:42.560
sp_Distrito_Listar|SQL_STORED_PROCEDURE|2012-11-28 18:01:59.843|2015-08-19 21:54:42.563
sp_DISTRITO_Modificar|SQL_STORED_PROCEDURE|2012-11-28 18:02:36.953|2015-08-19 21:54:42.570
sp_Zona_BuscarId|SQL_STORED_PROCEDURE|2012-11-28 18:15:44.313|2015-08-19 21:54:42.570
sp_Zona_buscarxDist|SQL_STORED_PROCEDURE|2012-11-28 18:16:01.283|2015-08-19 21:54:42.573
sp_Zona_buscarxnom|SQL_STORED_PROCEDURE|2012-11-28 18:16:17.737|2015-08-19 21:54:42.577
sp_Zona_eliminar|SQL_STORED_PROCEDURE|2012-11-28 18:16:36.283|2015-08-19 21:54:42.577
sp_Zona_insertar|SQL_STORED_PROCEDURE|2012-11-28 18:16:53.567|2015-08-19 21:54:42.580
sp_Zona_Listar|SQL_STORED_PROCEDURE|2012-11-28 18:17:10.627|2015-08-19 21:54:42.583
sp_Zona_Modificar|SQL_STORED_PROCEDURE|2012-11-28 18:17:28.410|2015-08-19 21:54:42.587
mostrar_zona_persona|SQL_STORED_PROCEDURE|2012-11-28 18:53:19.497|2025-01-22 21:57:39.927
StoredProcedure1|SQL_STORED_PROCEDURE|2012-12-02 17:59:45.480|2015-08-19 21:54:41.680
MOSTRAR_CUMPLEAÑOS|SQL_STORED_PROCEDURE|2012-12-02 18:01:08.133|2015-08-19 21:54:41.687
Paciente_BuscarxMC|SQL_STORED_PROCEDURE|2013-02-17 18:53:27.820|2015-08-19 21:54:41.693
sp_control_mesa_insertar|SQL_STORED_PROCEDURE|2013-02-17 20:30:49.223|2015-08-19 21:54:41.707
control_mesa_Modificar|SQL_STORED_PROCEDURE|2013-02-17 20:47:57.370|2015-08-19 21:54:41.710
mozo_Modificar|SQL_STORED_PROCEDURE|2013-02-17 21:11:02.980|2025-05-16 07:12:38.440
sp_mesa_mostrar|SQL_STORED_PROCEDURE|2013-02-17 23:03:01.690|2015-08-19 21:54:41.747
SP_PERSONA_MOSTRARMOZO|SQL_STORED_PROCEDURE|2013-02-18 00:59:18.843|2015-08-19 21:54:41.750
sp_Descuento_BuscarxLineaxSucursal01|SQL_STORED_PROCEDURE|2013-02-18 12:08:48.700|2015-08-19 21:54:41.753
Producto_BuscarxNom01|SQL_STORED_PROCEDURE|2013-02-18 12:11:32.403|2017-11-17 16:26:39.183
sp_mesa_actualizar|SQL_STORED_PROCEDURE|2013-02-18 12:26:28.677|2015-08-19 21:54:41.780
Buscar_mostrar_atencion_mesa|SQL_STORED_PROCEDURE|2013-02-18 12:48:06.887|2015-08-19 21:54:41.783
Producto_Modificarcont|SQL_STORED_PROCEDURE|2013-02-20 23:28:55.100|2015-08-19 21:54:41.987
Almacen_MOSTRAR_ANEXOS|SQL_STORED_PROCEDURE|2013-09-17 00:26:16.120|2025-10-12 10:06:35.187
detalle_documento_Insertar|SQL_STORED_PROCEDURE|2013-09-24 02:41:29.440|2020-07-03 09:22:39.400
sp_Movimiento_mostrar_ventas|SQL_STORED_PROCEDURE|2013-10-08 11:11:14.373|2015-08-19 21:54:42.190
mostra_ticket|SQL_STORED_PROCEDURE|2013-10-08 11:13:03.110|2015-08-19 21:54:42.207
sp_mostrar_mesa_junta|SQL_STORED_PROCEDURE|2013-10-08 11:13:24.853|2015-08-19 21:54:42.210
control_mesa_reserva|SQL_STORED_PROCEDURE|2013-10-08 11:14:56.857|2015-08-19 21:54:42.213
mostra_mesas_juntas|SQL_STORED_PROCEDURE|2013-10-08 11:15:49.677|2015-08-19 21:54:42.223
dispmesa|SQL_STORED_PROCEDURE|2013-10-08 11:16:13.377|2015-08-19 21:54:42.227
Producto_mostrarkARDEXCerveza|SQL_STORED_PROCEDURE|2013-10-08 11:16:29.120|2015-08-19 21:54:42.230
MOSTRARstocksxentregas|SQL_STORED_PROCEDURE|2013-10-08 11:16:45.557|2015-08-19 21:54:42.230
MOSTRARstocksxsucxfechas|SQL_STORED_PROCEDURE|2013-10-08 11:17:03.123|2015-08-19 21:54:42.233
Contro_mesa_actualizar_mesa|SQL_STORED_PROCEDURE|2013-10-08 11:17:18.660|2015-08-19 21:54:42.233
Contro_mesa_mostrar|SQL_STORED_PROCEDURE|2013-10-08 11:17:33.897|2015-08-19 21:54:42.237
sp_aCTUAlIZAR_ESTADO_PLATO01|SQL_STORED_PROCEDURE|2013-10-08 11:19:02.517|2015-08-19 21:54:42.237
Almacen_BuscarxNom01|SQL_STORED_PROCEDURE|2013-10-08 11:19:42.400|2021-08-18 14:19:06.643
buscar_docNotaCred|SQL_STORED_PROCEDURE|2013-10-08 11:19:57.160|2015-08-19 21:54:42.420
Comprobante_notaCredito|SQL_STORED_PROCEDURE|2013-10-08 11:20:10.957|2015-08-19 21:54:42.423
Comprobante_mostrar_documento|SQL_STORED_PROCEDURE|2013-10-08 11:20:27.463|2015-08-19 21:54:42.423
sp_aCTUAlIZAR_ESTADO_PLATO|SQL_STORED_PROCEDURE|2013-10-08 11:20:40.807|2015-09-07 12:20:00.590
MONITOREO_PRECIOS|SQL_STORED_PROCEDURE|2013-10-08 11:20:55.837|2015-09-07 12:24:45.443
mostrarprodkardex|SQL_STORED_PROCEDURE|2013-10-12 19:43:35.280|2015-08-19 21:54:42.443
sp_Kardex_listarxfechas|SQL_STORED_PROCEDURE|2013-10-12 19:44:08.043|2015-08-19 21:54:42.450
sp_kardex_Eliminar|SQL_STORED_PROCEDURE|2013-10-12 19:44:20.513|2015-08-19 21:54:42.483
sp_kardex_Insertar|SQL_STORED_PROCEDURE|2013-10-12 19:44:32.233|2015-08-19 21:54:42.487
migra|SQL_STORED_PROCEDURE|2013-10-30 20:37:13.520|2015-08-19 21:54:42.543
MostrarCOMPRAS01|SQL_STORED_PROCEDURE|2013-11-05 15:04:05.060|2021-04-10 09:38:40.867
ver_correlativo|SQL_STORED_PROCEDURE|2013-11-05 15:04:44.310|2015-08-19 21:54:42.567
Modificar_correlativo|SQL_STORED_PROCEDURE|2013-11-05 15:05:06.077|2015-08-19 21:54:42.570
anular_det_ventas|SQL_STORED_PROCEDURE|2013-11-05 15:05:19.293|2015-08-19 21:54:42.573
MOSTRAR_ULTIMO_CODIGO_GEN|SQL_STORED_PROCEDURE|2015-02-14 18:57:34.170|2015-08-19 21:54:42.587
Buscar_CodigoBarr_3|SQL_STORED_PROCEDURE|2015-02-15 17:13:48.450|2015-08-19 21:54:41.637
insertar_letra|SQL_STORED_PROCEDURE|2015-02-24 22:41:47.470|2015-08-19 21:54:41.673
sp_orden_cerrar|SQL_STORED_PROCEDURE|2015-03-13 16:10:37.437|2015-08-19 21:54:41.687
Producto_BuscarxTipo2|SQL_STORED_PROCEDURE|2015-03-20 20:55:34.830|2021-08-20 22:01:33.927
cierre_buscarpcorte|SQL_STORED_PROCEDURE|2015-03-31 09:15:31.427|2017-10-28 11:55:30.833
cierre_buscarpcorte01|SQL_STORED_PROCEDURE|2015-03-31 09:37:36.757|2016-03-07 12:42:10.830
orden_compra_Eliminar|SQL_STORED_PROCEDURE|2015-05-07 13:09:12.807|2015-08-19 21:54:42.567
Producto_BuscarxTipo3|SQL_STORED_PROCEDURE|2015-08-01 17:23:41.537|2015-08-19 21:54:42.213
SubCategoria_Insertar|SQL_STORED_PROCEDURE|2015-08-21 23:21:25.760|2015-08-21 23:21:25.760
Subcategoria_Modificar|SQL_STORED_PROCEDURE|2015-08-21 23:22:50.723|2015-08-21 23:22:50.723
Subcategoria_BuscarxNomCB|SQL_STORED_PROCEDURE|2015-08-21 23:25:40.450|2015-08-21 23:25:40.450
subcategoria_BuscarxNom|SQL_STORED_PROCEDURE|2015-08-21 23:27:07.980|2015-08-21 23:27:07.980
mostrar_anexos|SQL_STORED_PROCEDURE|2015-08-23 11:04:32.207|2015-08-23 11:44:33.827
mostrar_ubicacion_almacen|SQL_STORED_PROCEDURE|2015-08-23 11:11:30.317|2015-08-23 11:11:30.317
Producto_buscar_Unidad|SQL_STORED_PROCEDURE|2015-08-23 18:13:28.613|2015-08-23 18:16:25.430
crear_Distcaotica|SQL_STORED_PROCEDURE|2015-08-23 20:08:54.543|2015-08-23 20:08:54.543
mostrar_almacen|SQL_STORED_PROCEDURE|2015-08-23 21:22:44.573|2015-08-23 22:39:16.190
Conversion_Insertar|SQL_STORED_PROCEDURE|2015-08-27 01:57:03.210|2015-08-27 02:50:28.490
conversion_Modificar|SQL_STORED_PROCEDURE|2015-08-27 01:59:16.060|2015-08-27 02:50:18.090
Conversion_BuscarxPres|SQL_STORED_PROCEDURE|2015-08-27 02:32:04.750|2015-08-27 02:32:04.750
Producto_BuscarxNom1|SQL_STORED_PROCEDURE|2015-08-27 14:01:01.110|2015-08-27 14:01:01.110
descuento_Insertar|SQL_STORED_PROCEDURE|2015-10-14 13:02:36.540|2015-10-14 13:02:36.540
descuento_Modificar|SQL_STORED_PROCEDURE|2015-10-14 13:15:12.637|2015-10-14 13:15:12.637
descuento_Buscar|SQL_STORED_PROCEDURE|2015-10-14 13:19:10.843|2015-10-14 13:19:10.843
Linea_BuscarxNomXRubro|SQL_STORED_PROCEDURE|2015-10-20 18:44:44.933|2015-10-20 18:44:44.933
Producto_BuscarxTipo4|SQL_STORED_PROCEDURE|2015-11-22 14:19:01.430|2015-11-22 14:19:01.430
SubLinea_BuscarxNomCB1|SQL_STORED_PROCEDURE|2015-11-24 19:25:52.433|2015-11-24 19:25:52.433
Producto_BuscarxTipo12|SQL_STORED_PROCEDURE|2015-12-15 16:01:28.750|2015-12-15 16:01:28.750
Linea_BuscarxNomCBxrubro|SQL_STORED_PROCEDURE|2015-12-22 10:30:19.290|2015-12-22 10:30:19.290
SubLinea_BuscarxNomXLineaxcod|SQL_STORED_PROCEDURE|2015-12-22 10:30:19.327|2015-12-22 10:30:19.327
SubLinea_BuscarxNomXLineaxrubro|SQL_STORED_PROCEDURE|2015-12-22 10:30:19.373|2026-03-16 18:24:49.443
Tipo_Cambio_Insertar|SQL_STORED_PROCEDURE|2016-01-06 23:19:01.170|2016-01-07 14:08:47.127
TipoCambio_listar|SQL_STORED_PROCEDURE|2016-01-07 23:59:48.643|2016-01-07 23:59:48.643
Actualizar_Costo|SQL_STORED_PROCEDURE|2016-01-08 09:23:22.760|2016-01-08 09:23:22.760
Producto_mostrar_cant|SQL_STORED_PROCEDURE|2016-01-11 19:02:04.403|2016-01-11 19:29:26.440
Producto_Actualizagrupo|SQL_STORED_PROCEDURE|2016-01-12 14:32:43.683|2016-01-12 14:32:43.683
Producto_Buscarxgrupo|SQL_STORED_PROCEDURE|2016-01-12 15:09:37.197|2021-04-28 22:14:02.007
mostrar_detalle_traslado|SQL_STORED_PROCEDURE|2016-01-13 00:12:48.133|2025-02-13 08:31:18.127
OrdenPago_Insertar|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.387|2016-01-26 15:33:53.837
OrdenPago_modificar|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.390|2016-02-17 16:58:41.513
OrdenPagoEstado_modificar|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.390|2016-01-26 15:33:53.887
mostrar_ordenPago|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.390|2016-01-26 15:33:53.890
Buscar_detalle_op|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.393|2016-01-26 15:33:53.897
mostrarxordenPago|SQL_STORED_PROCEDURE|2016-01-26 15:27:50.393|2016-01-26 15:33:53.893
Crear_DetalleoRDENPago|SQL_STORED_PROCEDURE|2016-01-26 15:28:23.527|2016-01-26 15:33:53.827
sp_orden_Mostrardetallemovimiento1|SQL_STORED_PROCEDURE|2016-01-26 18:38:36.623|2016-02-24 13:41:04.420
Producto_nuevocosto|SQL_STORED_PROCEDURE|2016-02-11 18:00:03.703|2016-02-11 18:00:03.703
Producto_costoadicional|SQL_STORED_PROCEDURE|2016-02-11 18:07:27.190|2017-10-06 19:03:39.933
sp_submenu_listar|SQL_STORED_PROCEDURE|2016-02-13 01:11:47.363|2016-02-13 01:11:47.363
sp_submenu01_listar|SQL_STORED_PROCEDURE|2016-02-13 01:12:15.303|2016-02-25 12:23:02.647
sp_MENU_Listar|SQL_STORED_PROCEDURE|2016-02-13 01:12:50.597|2016-02-13 01:12:50.597
menu_denegada|SQL_STORED_PROCEDURE|2016-02-13 18:09:55.483|2016-03-06 22:51:21.470
menu_permitido|SQL_STORED_PROCEDURE|2016-02-13 18:36:44.197|2016-03-06 22:51:00.853
crear_permiso|SQL_STORED_PROCEDURE|2016-02-13 19:03:06.190|2016-02-13 19:06:18.420
eliminar_permiso|SQL_STORED_PROCEDURE|2016-02-13 19:17:07.630|2016-02-13 19:17:07.630
sp_mostrar_huellas|SQL_STORED_PROCEDURE|2016-02-15 23:25:26.093|2016-02-15 23:25:26.093
crear_personalm|SQL_STORED_PROCEDURE|2016-02-16 00:58:08.250|2016-02-16 00:58:08.250
eliminar_personalm|SQL_STORED_PROCEDURE|2016-02-16 01:03:23.350|2016-02-16 01:03:23.350
buscar_emplalm|SQL_STORED_PROCEDURE|2016-02-16 01:22:36.060|2016-02-16 01:27:29.097
Buscar_disponibilidad|SQL_STORED_PROCEDURE|2016-02-20 21:32:12.643|2016-02-21 00:54:41.023
MOSTRAR_ATENCIONES|SQL_STORED_PROCEDURE|2016-02-25 19:22:16.160|2025-03-06 10:57:18.417
MOSTRAR_detalle_ATENCIONES|SQL_STORED_PROCEDURE|2016-02-25 20:17:05.597|2024-10-29 20:25:44.480
sp_Movimiento_vehiculo|SQL_STORED_PROCEDURE|2016-02-25 20:23:18.600|2016-02-25 20:23:18.600
cerrar_despacho|SQL_STORED_PROCEDURE|2016-02-28 21:45:22.733|2016-02-28 21:45:22.733
actualizar_despacho|SQL_STORED_PROCEDURE|2016-02-28 22:32:57.397|2016-03-04 21:56:12.320
Comprobante_letra|SQL_STORED_PROCEDURE|2016-03-01 10:43:33.017|2016-03-01 10:43:33.017
sp_Kardex_listarxfechas1|SQL_STORED_PROCEDURE|2016-03-04 15:24:32.617|2016-03-04 15:25:10.180
Impresion_letras_Insertar|SQL_STORED_PROCEDURE|2016-03-06 12:41:25.317|2016-03-06 22:32:15.017
sp_cancelaciones_medio|SQL_STORED_PROCEDURE|2016-03-07 01:39:28.743|2017-10-06 19:03:39.920
sp_cancelaciones_apertura|SQL_STORED_PROCEDURE|2016-03-07 03:02:34.607|2017-10-06 19:03:39.920
Movimiento_guia|SQL_STORED_PROCEDURE|2016-03-07 19:24:58.033|2020-12-21 09:06:39.350
sp_horario_listar|SQL_STORED_PROCEDURE|2016-03-10 18:59:16.767|2016-03-10 18:59:16.767
sp_horario_Insertar|SQL_STORED_PROCEDURE|2016-03-10 19:05:33.720|2016-03-10 19:23:34.127
sp_horario_Insertar1|SQL_STORED_PROCEDURE|2016-03-10 19:06:09.730|2016-03-10 19:23:00.747
sp_Horarios_Modificar1|SQL_STORED_PROCEDURE|2016-03-10 23:56:48.660|2016-03-10 23:56:48.660
sp_Horarios_Modificar|SQL_STORED_PROCEDURE|2016-03-10 23:57:19.060|2016-03-10 23:57:19.060
sp_Asistencia_mostrar_vacaciones|SQL_STORED_PROCEDURE|2016-03-11 00:20:21.577|2016-03-11 00:24:52.300
MostrarlistarVentas|SQL_STORED_PROCEDURE|2016-03-16 00:36:23.700|2016-03-16 00:36:23.700
PERSONA_Buscarxcod|SQL_STORED_PROCEDURE|2017-09-19 00:21:30.280|2024-10-09 15:09:05.937
mostrar_equivalenciasxcod|SQL_STORED_PROCEDURE|2017-09-23 23:57:42.930|2021-03-19 14:00:04.530
Producto_BuscarxNroSerie2|SQL_STORED_PROCEDURE|2017-09-24 20:40:27.780|2017-09-24 21:19:08.173
MOSTRARcajaXUSUARIO|SQL_STORED_PROCEDURE|2017-09-27 17:42:33.597|2025-02-08 16:54:39.367
Producto_BuscarxNroSerie11|SQL_STORED_PROCEDURE|2017-09-29 00:34:05.980|2017-09-29 00:34:05.980
Producto_BuscarxNroSerie1|SQL_STORED_PROCEDURE|2017-09-29 00:36:29.607|2017-09-29 00:44:15.660
mostrar_patametros|SQL_STORED_PROCEDURE|2017-09-30 10:33:40.747|2020-12-03 09:48:33.680
modificar_parametros|SQL_STORED_PROCEDURE|2017-09-30 10:46:31.017|2020-12-03 09:52:10.880
trazabilidadpuntos_Insertar|SQL_STORED_PROCEDURE|2017-09-30 15:21:57.263|2017-09-30 15:21:57.263
trazabilidadpuntos_Modificar|SQL_STORED_PROCEDURE|2017-09-30 15:28:04.123|2017-09-30 15:28:04.123
trazabilidadpuntos_Buscarxcli|SQL_STORED_PROCEDURE|2017-09-30 15:39:48.057|2017-09-30 18:36:52.673
trazabilidadpuntos_ANULAR|SQL_STORED_PROCEDURE|2017-09-30 16:38:52.603|2017-09-30 16:38:52.603
prepedido_Buscarxalm|SQL_STORED_PROCEDURE|2017-09-30 18:14:06.783|2019-05-19 18:09:35.220
mostrar_cbdocumentos|SQL_STORED_PROCEDURE|2017-09-30 23:18:08.280|2025-01-14 11:17:56.543
mostrar_gestor|SQL_STORED_PROCEDURE|2017-10-01 02:24:16.800|2021-08-18 11:49:04.360
Producto_Modificarprecios|SQL_STORED_PROCEDURE|2017-10-02 19:29:14.067|2017-10-02 19:29:14.067
Producto_cambiarestado|SQL_STORED_PROCEDURE|2017-10-03 01:11:49.293|2017-10-03 01:11:49.293
mostrar_detalle_prepedido|SQL_STORED_PROCEDURE|2017-10-03 12:13:07.530|2021-06-25 23:05:10.533
eliminar_prepedido|SQL_STORED_PROCEDURE|2017-10-03 13:13:14.123|2017-10-03 13:13:14.123
baja_correlativo|SQL_STORED_PROCEDURE|2017-10-03 20:27:19.930|2017-10-03 20:27:19.930
COMPRA_APROBAR|SQL_STORED_PROCEDURE|2017-10-04 12:23:19.283|2017-10-04 12:23:19.283
MOSTRAR_PERSONA|SQL_STORED_PROCEDURE|2017-10-07 13:50:01.990|2020-11-01 12:02:07.750
comprobante_cambiarestado|SQL_STORED_PROCEDURE|2017-10-07 13:50:01.990|2020-09-18 16:05:51.803
comprobante_verificagarantia|SQL_STORED_PROCEDURE|2017-10-08 10:10:23.027|2017-10-08 10:10:23.027
COMPROBANTE_ASIGNARGARANTIA|SQL_STORED_PROCEDURE|2017-10-08 10:10:23.027|2017-10-08 10:10:23.027
PRODUCTO_MOSTRARinventario|SQL_STORED_PROCEDURE|2017-10-10 17:16:58.160|2021-10-15 08:32:35.183
Listar_catalogo_productos|SQL_STORED_PROCEDURE|2017-10-10 17:18:52.537|2017-10-10 17:18:52.537
PRODUCTO_MOSTRARstocks|SQL_STORED_PROCEDURE|2017-10-10 17:19:03.223|2021-02-04 07:54:55.420
MOSTRARcajanuevo|SQL_STORED_PROCEDURE|2017-10-24 18:03:59.573|2017-10-24 18:03:59.573
Producto_listadoprecios|SQL_STORED_PROCEDURE|2017-11-17 16:04:54.420|2017-11-17 16:04:54.420
sp_movimientos_totalcajaADM|SQL_STORED_PROCEDURE|2017-11-20 00:26:53.353|2021-04-10 22:47:03.130
sp_movimientos_cajaADM|SQL_STORED_PROCEDURE|2017-11-20 00:41:13.653|2021-07-08 19:57:15.547
BUSCAR_PRECIO_TARIFARIOPERSONA|SQL_STORED_PROCEDURE|2017-11-20 01:00:50.190|2025-03-10 15:32:04.203
TARIFARIOPERSONA_Insertar|SQL_STORED_PROCEDURE|2017-11-20 01:00:50.193|2024-11-21 20:56:28.887
Actualizar_TARIFAPERSONA|SQL_STORED_PROCEDURE|2017-11-20 01:00:50.193|2017-11-20 01:00:50.193
BUSCAR_NROCUENTA|SQL_STORED_PROCEDURE|2017-11-20 01:00:50.210|2020-11-13 18:38:08.093
MOSTRAR_DESTINO|SQL_STORED_PROCEDURE|2017-11-20 01:00:50.210|2018-12-25 19:09:46.060
Actualizar_DESTINOCAJA|SQL_STORED_PROCEDURE|2017-11-20 01:01:51.483|2018-12-25 20:55:22.297
Crear_Cancelacion_ADM|SQL_STORED_PROCEDURE|2017-11-20 01:26:26.860|2020-12-04 21:49:06.940
Mil_BuscarPromProducto|SQL_STORED_PROCEDURE|2018-03-07 09:53:29.410|2018-03-07 09:56:10.697
Actualizar_EstPromProducto|SQL_STORED_PROCEDURE|2018-03-18 10:47:02.367|2018-03-18 10:47:02.367
Actualizar_Promo|SQL_STORED_PROCEDURE|2018-03-18 10:47:52.900|2018-03-18 10:47:52.900
mostrar_equivalenciasxcod1|SQL_STORED_PROCEDURE|2018-03-18 10:52:37.600|2018-03-18 10:52:37.600
Promocion_BuscarxProd|SQL_STORED_PROCEDURE|2018-03-18 10:56:57.690|2018-03-18 10:56:57.690
Actualizar_estadoPromo|SQL_STORED_PROCEDURE|2018-03-24 07:53:37.663|2018-03-24 07:53:37.663
Actualizar_estadopromXfecha|SQL_STORED_PROCEDURE|2018-03-24 07:54:30.087|2018-03-24 07:54:30.087
PRODUCTO_MOSTRARstocks_proveedor|SQL_STORED_PROCEDURE|2018-04-16 07:33:38.030|2020-12-14 22:19:05.900
PRODUCTO_MOSTRARinventariolinea|SQL_STORED_PROCEDURE|2018-05-04 05:42:59.573|2018-05-05 08:46:27.270
Producto_inventario|SQL_STORED_PROCEDURE|2018-05-06 13:46:07.610|2021-07-19 06:38:43.643
Producto_INVENTARIO_Cerrar|SQL_STORED_PROCEDURE|2018-05-08 22:00:23.643|2018-05-29 21:14:31.793
mostrar_detalle_prepedidoMil|SQL_STORED_PROCEDURE|2018-05-21 16:20:56.073|2026-02-07 18:18:16.637
detalle_reposteria|SQL_STORED_PROCEDURE|2018-05-21 18:48:24.547|2018-05-21 18:48:24.547
mozo_mostrarxAlmacen|SQL_STORED_PROCEDURE|2018-07-31 20:14:26.393|2025-01-17 17:47:06.360
